ID,TARGET
TEST_05770,0
TEST_05771,0
TEST_05772,0
TEST_05773,0
TEST_05774,0
TEST_05775,0
TEST_05776,0
TEST_05777,2
TEST_05778,2
TEST_05779,0
TEST_05780,0
TEST_05781,0
TEST_05782,1
TEST_05783,2
TEST_05784,0
TEST_05785,2
TEST_05786,1
TEST_05787,1
TEST_05788,0
TEST_05789,2
TEST_05790,0
TEST_05791,2
TEST_05792,1
TEST_05793,0
TEST_05794,0
TEST_05795,0
TEST_05796,0
TEST_05797,0
TEST_05798,0
TEST_05799,2
TEST_05800,2
TEST_05801,2
TEST_05802,0
TEST_05803,1
TEST_05804,0
TEST_05805,1
TEST_05806,0
TEST_05807,0
TEST_05808,0
TEST_05809,0
TEST_05810,0
TEST_05811,0
TEST_05812,2
TEST_05813,1
TEST_05814,1
TEST_05815,2
TEST_05816,0
TEST_05817,1
TEST_05818,1
TEST_05819,1
TEST_05820,0
TEST_05821,0
TEST_05822,2
TEST_05823,1
TEST_05824,0
TEST_05825,0
TEST_05826,1
TEST_05827,2
TEST_05828,0
TEST_05829,0
TEST_05830,2
TEST_05831,2
TEST_05832,0
TEST_05833,0
TEST_05834,2
TEST_05835,0
TEST_05836,2
TEST_05837,0
TEST_05838,0
TEST_05839,0
TEST_05840,0
TEST_05841,2
TEST_05842,0
TEST_05843,0
TEST_05844,1
TEST_05845,0
TEST_05846,2
TEST_05847,1
TEST_05848,2
TEST_05849,1
TEST_05850,1
TEST_05851,2
TEST_05852,0
TEST_05853,1
TEST_05854,2
TEST_05855,1
TEST_05856,0
TEST_05857,1
TEST_05858,2
TEST_05859,1
TEST_05860,0
TEST_05861,0
TEST_05862,0
TEST_05863,1
TEST_05864,2
TEST_05865,1
TEST_05866,1
TEST_05867,1
TEST_05868,0
TEST_05869,2
TEST_05870,0
TEST_05871,0
TEST_05872,0
TEST_05873,2
TEST_05874,0
TEST_05875,0
TEST_05876,0
TEST_05877,2
TEST_05878,0
TEST_05879,2
TEST_05880,0
TEST_05881,0
TEST_05882,0
TEST_05883,0
TEST_05884,2
TEST_05885,2
TEST_05886,1
TEST_05887,0
TEST_05888,0
TEST_05889,0
TEST_05890,0
TEST_05891,2
TEST_05892,1
TEST_05893,0
TEST_05894,0
TEST_05895,0
TEST_05896,2
TEST_05897,0
TEST_05898,0
TEST_05899,1
TEST_05900,0
TEST_05901,0
TEST_05902,0
TEST_05903,2
TEST_05904,0
TEST_05905,1
TEST_05906,2
TEST_05907,1
TEST_05908,2
TEST_05909,0
TEST_05910,2
TEST_05911,0
TEST_05912,0
TEST_05913,0
TEST_05914,0
TEST_05915,0
TEST_05916,1
TEST_05917,0
TEST_05918,0
TEST_05919,0
TEST_05920,1
TEST_05921,0
TEST_05922,1
TEST_05923,0
TEST_05924,1
TEST_05925,2
TEST_05926,0
TEST_05927,0
TEST_05928,0
TEST_05929,2
TEST_05930,0
TEST_05931,1
TEST_05932,0
TEST_05933,0
TEST_05934,0
TEST_05935,0
TEST_05936,0
TEST_05937,0
TEST_05938,0
TEST_05939,0
TEST_05940,0
TEST_05941,0
TEST_05942,2
TEST_05943,0
TEST_05944,1
TEST_05945,2
TEST_05946,1
TEST_05947,0
TEST_05948,1
TEST_05949,0
TEST_05950,0
TEST_05951,1
TEST_05952,1
TEST_05953,0
TEST_05954,0
TEST_05955,0
TEST_05956,1
TEST_05957,1
TEST_05958,0
TEST_05959,0
TEST_05960,0
TEST_05961,1
TEST_05962,0
TEST_05963,0
TEST_05964,1
TEST_05965,1
TEST_05966,1
TEST_05967,2
TEST_05968,0
TEST_05969,0
TEST_05970,1
TEST_05971,1
TEST_05972,0
TEST_05973,1
TEST_05974,0
TEST_05975,2
TEST_05976,2
TEST_05977,1
TEST_05978,2
TEST_05979,0
TEST_05980,2
TEST_05981,1
TEST_05982,0
TEST_05983,0
TEST_05984,0
TEST_05985,1
TEST_05986,2
TEST_05987,1
TEST_05988,2
TEST_05989,0
TEST_05990,0
TEST_05991,0
TEST_05992,0
TEST_05993,0
TEST_05994,1
TEST_05995,0
TEST_05996,0
TEST_05997,0
TEST_05998,1
TEST_05999,0
TEST_06000,0
TEST_06001,0
TEST_06002,0
TEST_06003,1
TEST_06004,0
TEST_06005,0
TEST_06006,1
TEST_06007,0
TEST_06008,2
TEST_06009,0
TEST_06010,2
TEST_06011,2
TEST_06012,0
TEST_06013,2
TEST_06014,2
TEST_06015,0
TEST_06016,1
TEST_06017,1
TEST_06018,0
TEST_06019,0
TEST_06020,0
TEST_06021,0
TEST_06022,1
TEST_06023,1
TEST_06024,1
TEST_06025,0
TEST_06026,0
TEST_06027,1
TEST_06028,2
TEST_06029,2
TEST_06030,0
TEST_06031,1
TEST_06032,0
TEST_06033,1
TEST_06034,0
TEST_06035,0
TEST_06036,1
TEST_06037,0
TEST_06038,2
TEST_06039,0
TEST_06040,0
TEST_06041,0
TEST_06042,0
TEST_06043,1
TEST_06044,0
TEST_06045,2
TEST_06046,1
TEST_06047,0
TEST_06048,0
TEST_06049,2
TEST_06050,0
TEST_06051,0
TEST_06052,2
TEST_06053,1
TEST_06054,0
TEST_06055,0
TEST_06056,0
TEST_06057,0
TEST_06058,1
TEST_06059,0
TEST_06060,0
TEST_06061,2
TEST_06062,0
TEST_06063,1
TEST_06064,0
TEST_06065,0
TEST_06066,0
TEST_06067,0
TEST_06068,0
TEST_06069,0
TEST_06070,1
TEST_06071,0
TEST_06072,0
TEST_06073,1
TEST_06074,1
TEST_06075,0
TEST_06076,0
TEST_06077,0
TEST_06078,0
TEST_06079,0
TEST_06080,0
TEST_06081,0
TEST_06082,0
TEST_06083,1
TEST_06084,1
TEST_06085,2
TEST_06086,0
TEST_06087,0
TEST_06088,0
TEST_06089,0
TEST_06090,0
TEST_06091,2
TEST_06092,0
TEST_06093,2
TEST_06094,1
TEST_06095,2
TEST_06096,0
TEST_06097,0
TEST_06098,0
TEST_06099,0
TEST_06100,0
TEST_06101,0
TEST_06102,2
TEST_06103,0
TEST_06104,1
TEST_06105,2
TEST_06106,2
TEST_06107,2
TEST_06108,2
TEST_06109,1
TEST_06110,2
TEST_06111,1
TEST_06112,0
TEST_06113,0
TEST_06114,0
TEST_06115,0
TEST_06116,1
TEST_06117,0
TEST_06118,0
TEST_06119,2
TEST_06120,2
TEST_06121,0
TEST_06122,2
TEST_06123,0
TEST_06124,2
TEST_06125,2
TEST_06126,0
TEST_06127,1
TEST_06128,0
TEST_06129,2
TEST_06130,2
TEST_06131,0
TEST_06132,0
TEST_06133,1
TEST_06134,0
TEST_06135,0
TEST_06136,1
TEST_06137,1
TEST_06138,0
TEST_06139,1
TEST_06140,1
TEST_06141,0
TEST_06142,2
TEST_06143,2
TEST_06144,2
TEST_06145,0
TEST_06146,0
TEST_06147,1
TEST_06148,0
TEST_06149,1
TEST_06150,0
TEST_06151,0
TEST_06152,1
TEST_06153,1
TEST_06154,0
TEST_06155,2
TEST_06156,1
TEST_06157,1
TEST_06158,1
TEST_06159,0
TEST_06160,2
TEST_06161,0
TEST_06162,1
TEST_06163,2
TEST_06164,0
TEST_06165,0
TEST_06166,2
TEST_06167,0
TEST_06168,1
TEST_06169,1
TEST_06170,2
TEST_06171,1
TEST_06172,0
TEST_06173,2
TEST_06174,0
TEST_06175,0
TEST_06176,1
TEST_06177,0
TEST_06178,2
TEST_06179,0
TEST_06180,0
TEST_06181,0
TEST_06182,0
TEST_06183,1
TEST_06184,0
TEST_06185,1
TEST_06186,1
TEST_06187,0
TEST_06188,0
TEST_06189,0
TEST_06190,1
TEST_06191,1
TEST_06192,2
TEST_06193,1
TEST_06194,1
TEST_06195,1
TEST_06196,1
TEST_06197,0
TEST_06198,1
TEST_06199,0
TEST_06200,1
TEST_06201,2
TEST_06202,2
TEST_06203,2
TEST_06204,0
TEST_06205,1
TEST_06206,2
TEST_06207,0
TEST_06208,0
TEST_06209,0
TEST_06210,0
TEST_06211,0
TEST_06212,2
TEST_06213,2
TEST_06214,0
TEST_06215,0
TEST_06216,1
TEST_06217,1
TEST_06218,0
TEST_06219,2
TEST_06220,2
TEST_06221,1
TEST_06222,0
TEST_06223,0
TEST_06224,2
TEST_06225,1
TEST_06226,2
TEST_06227,0
TEST_06228,2
TEST_06229,0
TEST_06230,0
TEST_06231,0
TEST_06232,0
TEST_06233,0
TEST_06234,2
TEST_06235,0
TEST_06236,0
TEST_06237,0
TEST_06238,1
TEST_06239,1
TEST_06240,1
TEST_06241,2
TEST_06242,0
TEST_06243,0
TEST_06244,1
TEST_06245,0
TEST_06246,0
TEST_06247,0
TEST_06248,0
TEST_06249,0
TEST_06250,2
TEST_06251,0
TEST_06252,0
TEST_06253,1
TEST_06254,1
TEST_06255,0
TEST_06256,0
TEST_06257,1
TEST_06258,0
TEST_06259,0
TEST_06260,2
TEST_06261,0
TEST_06262,0
TEST_06263,0
TEST_06264,0
TEST_06265,2
TEST_06266,0
TEST_06267,1
TEST_06268,0
TEST_06269,1
TEST_06270,0
TEST_06271,2
TEST_06272,2
TEST_06273,0
TEST_06274,2
TEST_06275,0
TEST_06276,2
TEST_06277,0
TEST_06278,0
TEST_06279,0
TEST_06280,0
TEST_06281,0
TEST_06282,0
TEST_06283,0
TEST_06284,0
TEST_06285,1
TEST_06286,2
TEST_06287,1
TEST_06288,0
TEST_06289,2
TEST_06290,2
TEST_06291,0
TEST_06292,2
TEST_06293,0
TEST_06294,0
TEST_06295,0
TEST_06296,0
TEST_06297,1
TEST_06298,0
TEST_06299,0
TEST_06300,0
TEST_06301,0
TEST_06302,0
TEST_06303,0
TEST_06304,2
TEST_06305,0
TEST_06306,2
TEST_06307,1
TEST_06308,0
TEST_06309,2
TEST_06310,1
TEST_06311,0
TEST_06312,0
TEST_06313,0
TEST_06314,0
TEST_06315,0
TEST_06316,0
TEST_06317,0
TEST_06318,1
TEST_06319,0
TEST_06320,2
TEST_06321,0
TEST_06322,2
TEST_06323,1
TEST_06324,2
TEST_06325,1
TEST_06326,2
TEST_06327,2
TEST_06328,0
TEST_06329,2
TEST_06330,0
TEST_06331,1
TEST_06332,2
TEST_06333,0
TEST_06334,1
TEST_06335,2
TEST_06336,0
TEST_06337,0
TEST_06338,2
TEST_06339,0
TEST_06340,1
TEST_06341,0
TEST_06342,1
TEST_06343,0
TEST_06344,0
TEST_06345,0
TEST_06346,0
TEST_06347,2
TEST_06348,2
TEST_06349,2
TEST_06350,1
TEST_06351,0
TEST_06352,1
TEST_06353,0
TEST_06354,0
TEST_06355,1
TEST_06356,2
TEST_06357,0
TEST_06358,0
TEST_06359,2
TEST_06360,0
TEST_06361,0
TEST_06362,0
TEST_06363,0
TEST_06364,0
TEST_06365,2
TEST_06366,0
TEST_06367,0
TEST_06368,0
TEST_06369,0
TEST_06370,0
TEST_06371,2
TEST_06372,1
TEST_06373,0
TEST_06374,0
TEST_06375,1
TEST_06376,0
TEST_06377,2
TEST_06378,1
TEST_06379,0
TEST_06380,0
TEST_06381,1
TEST_06382,0
TEST_06383,0
TEST_06384,0
TEST_06385,0
TEST_06386,2
TEST_06387,1
TEST_06388,0
TEST_06389,0
TEST_06390,0
TEST_06391,1
TEST_06392,1
TEST_06393,0
TEST_06394,0
TEST_06395,1
TEST_06396,1
TEST_06397,0
TEST_06398,2
TEST_06399,2
TEST_06400,0
TEST_06401,0
TEST_06402,0
TEST_06403,0
TEST_06404,1
TEST_06405,0
TEST_06406,2
TEST_06407,0
TEST_06408,0
TEST_06409,0
TEST_06410,0
TEST_06411,0
TEST_06412,0
TEST_06413,0
TEST_06414,2
TEST_06415,0
TEST_06416,0
TEST_06417,0
TEST_06418,1
TEST_06419,0
TEST_06420,1
TEST_06421,1
TEST_06422,0
TEST_06423,0
TEST_06424,0
TEST_06425,1
TEST_06426,0
TEST_06427,0
TEST_06428,2
TEST_06429,0
TEST_06430,0
TEST_06431,0
TEST_06432,1
TEST_06433,1
TEST_06434,0
TEST_06435,0
TEST_06436,1
TEST_06437,2
TEST_06438,0
TEST_06439,0
TEST_06440,1
TEST_06441,1
TEST_06442,1
TEST_06443,2
TEST_06444,0
TEST_06445,0
TEST_06446,1
TEST_06447,2
TEST_06448,2
TEST_06449,2
TEST_06450,0
TEST_06451,1
TEST_06452,0
TEST_06453,0
TEST_06454,2
TEST_06455,0
TEST_06456,0
TEST_06457,2
TEST_06458,0
TEST_06459,0
TEST_06460,1
TEST_06461,0
TEST_06462,0
TEST_06463,0
TEST_06464,2
TEST_06465,2
TEST_06466,0
TEST_06467,0
TEST_06468,0
TEST_06469,0
TEST_06470,0
TEST_06471,0
TEST_06472,0
TEST_06473,0
TEST_06474,0
TEST_06475,0
TEST_06476,0
TEST_06477,2
TEST_06478,1
TEST_06479,0
TEST_06480,2
TEST_06481,2
TEST_06482,0
TEST_06483,2
TEST_06484,0
TEST_06485,2
TEST_06486,1
TEST_06487,1
TEST_06488,0
TEST_06489,1
TEST_06490,0
TEST_06491,1
TEST_06492,2
TEST_06493,0
TEST_06494,2
TEST_06495,0
TEST_06496,0
TEST_06497,1
TEST_06498,2
TEST_06499,0
TEST_06500,0
TEST_06501,1
TEST_06502,0
TEST_06503,0
TEST_06504,1
TEST_06505,0
TEST_06506,1
TEST_06507,2
TEST_06508,0
TEST_06509,1
TEST_06510,1
TEST_06511,0
TEST_06512,1
TEST_06513,2
TEST_06514,0
TEST_06515,1
TEST_06516,0
TEST_06517,0
TEST_06518,0
TEST_06519,0
TEST_06520,1
TEST_06521,2
TEST_06522,0
TEST_06523,0
TEST_06524,0
TEST_06525,2
TEST_06526,1
TEST_06527,0
TEST_06528,1
TEST_06529,0
TEST_06530,1
TEST_06531,0
TEST_06532,0
TEST_06533,0
TEST_06534,1
TEST_06535,0
TEST_06536,1
TEST_06537,0
TEST_06538,2
TEST_06539,0
TEST_06540,0
TEST_06541,1
TEST_06542,1
TEST_06543,2
TEST_06544,2
TEST_06545,0
TEST_06546,1
TEST_06547,0
TEST_06548,2
TEST_06549,0
TEST_06550,0
TEST_06551,0
TEST_06552,0
TEST_06553,0
TEST_06554,0
TEST_06555,2
TEST_06556,1
TEST_06557,2
TEST_06558,1
TEST_06559,0
TEST_06560,0
TEST_06561,2
TEST_06562,0
TEST_06563,2
TEST_06564,1
TEST_06565,0
TEST_06566,0
TEST_06567,0
TEST_06568,0
TEST_06569,0
TEST_06570,0
TEST_06571,0
TEST_06572,0
TEST_06573,0
TEST_06574,0
TEST_06575,0
TEST_06576,0
TEST_06577,1
TEST_06578,0
TEST_06579,0
TEST_06580,0
TEST_06581,0
TEST_06582,0
TEST_06583,2
TEST_06584,1
TEST_06585,0
TEST_06586,1
TEST_06587,2
TEST_06588,2
TEST_06589,2
TEST_06590,0
TEST_06591,0
TEST_06592,0
TEST_06593,0
TEST_06594,1
TEST_06595,0
TEST_06596,1
TEST_06597,2
TEST_06598,2
TEST_06599,1
TEST_06600,2
TEST_06601,0
TEST_06602,1
TEST_06603,0
TEST_06604,2
TEST_06605,0
TEST_06606,0
TEST_06607,0
TEST_06608,0
TEST_06609,0
TEST_06610,1
TEST_06611,0
TEST_06612,2
TEST_06613,1
TEST_06614,1
TEST_06615,0
TEST_06616,0
TEST_06617,0
TEST_06618,0
TEST_06619,2
TEST_06620,1
TEST_06621,1
TEST_06622,2
TEST_06623,2
TEST_06624,1
TEST_06625,0
TEST_06626,1
TEST_06627,0
TEST_06628,0
TEST_06629,2
TEST_06630,0
TEST_06631,2
TEST_06632,0
TEST_06633,0
TEST_06634,1
TEST_06635,2
TEST_06636,2
TEST_06637,0
TEST_06638,0
TEST_06639,2
TEST_06640,0
TEST_06641,0
TEST_06642,1
TEST_06643,0
TEST_06644,2
TEST_06645,1
TEST_06646,0
TEST_06647,0
TEST_06648,0
TEST_06649,0
TEST_06650,0
TEST_06651,0
TEST_06652,0
TEST_06653,2
TEST_06654,0
TEST_06655,2
TEST_06656,0
TEST_06657,0
TEST_06658,2
TEST_06659,0
TEST_06660,0
TEST_06661,0
TEST_06662,0
TEST_06663,1
TEST_06664,0
TEST_06665,0
TEST_06666,0
TEST_06667,0
TEST_06668,1
TEST_06669,1
TEST_06670,1
TEST_06671,1
TEST_06672,2
TEST_06673,2
TEST_06674,1
TEST_06675,1
TEST_06676,0
TEST_06677,2
TEST_06678,0
TEST_06679,2
TEST_06680,0
TEST_06681,2
TEST_06682,2
TEST_06683,1
TEST_06684,0
TEST_06685,0
TEST_06686,0
TEST_06687,2
TEST_06688,0
TEST_06689,0
TEST_06690,0
TEST_06691,0
TEST_06692,0
TEST_06693,2
TEST_06694,0
TEST_06695,2
TEST_06696,0
TEST_06697,0
TEST_06698,1
TEST_06699,0
TEST_06700,1
TEST_06701,1
TEST_06702,2
TEST_06703,1
TEST_06704,1
TEST_06705,1
TEST_06706,0
TEST_06707,1
TEST_06708,0
TEST_06709,0
TEST_06710,0
TEST_06711,0
TEST_06712,1
TEST_06713,2
TEST_06714,0
TEST_06715,0
TEST_06716,0
TEST_06717,0
TEST_06718,2
TEST_06719,1
TEST_06720,2
TEST_06721,2
TEST_06722,0
TEST_06723,0
TEST_06724,2
TEST_06725,1
TEST_06726,0
TEST_06727,2
TEST_06728,0
TEST_06729,0
TEST_06730,0
TEST_06731,0
TEST_06732,2
TEST_06733,0
TEST_06734,0
TEST_06735,0
TEST_06736,2
TEST_06737,0
TEST_06738,0
TEST_06739,1
TEST_06740,1
TEST_06741,0
TEST_06742,1
TEST_06743,0
TEST_06744,2
TEST_06745,0
TEST_06746,1
TEST_06747,2
TEST_06748,0
TEST_06749,0
TEST_06750,0
TEST_06751,0
TEST_06752,2
TEST_06753,1
TEST_06754,0
TEST_06755,2
TEST_06756,1
TEST_06757,0
TEST_06758,1
TEST_06759,2
TEST_06760,0
TEST_06761,2
TEST_06762,0
TEST_06763,1
TEST_06764,2
TEST_06765,0
TEST_06766,2
TEST_06767,1
TEST_06768,1
TEST_06769,0
TEST_06770,1
TEST_06771,0
TEST_06772,2
TEST_06773,0
TEST_06774,0
TEST_06775,0
TEST_06776,1
TEST_06777,0
TEST_06778,0
TEST_06779,1
TEST_06780,1
TEST_06781,2
TEST_06782,1
TEST_06783,2
TEST_06784,2
TEST_06785,0
TEST_06786,0
TEST_06787,2
TEST_06788,0
TEST_06789,1
TEST_06790,0
TEST_06791,1
TEST_06792,1
TEST_06793,2
TEST_06794,2
TEST_06795,2
TEST_06796,0
TEST_06797,0
TEST_06798,2
TEST_06799,0
TEST_06800,0
TEST_06801,0
TEST_06802,0
TEST_06803,0
TEST_06804,2
TEST_06805,0
TEST_06806,0
TEST_06807,0
TEST_06808,1
TEST_06809,2
TEST_06810,0
TEST_06811,0
TEST_06812,0
TEST_06813,0
TEST_06814,0
TEST_06815,1
TEST_06816,0
TEST_06817,0
TEST_06818,2
TEST_06819,0
TEST_06820,0
TEST_06821,2
TEST_06822,0
TEST_06823,0
TEST_06824,0
TEST_06825,0
TEST_06826,1
TEST_06827,0
TEST_06828,2
TEST_06829,2
TEST_06830,0
TEST_06831,0
TEST_06832,0
TEST_06833,0
TEST_06834,1
TEST_06835,1
TEST_06836,0
TEST_06837,0
TEST_06838,0
TEST_06839,0
TEST_06840,1
TEST_06841,2
TEST_06842,0
TEST_06843,2
TEST_06844,0
TEST_06845,1
TEST_06846,0
TEST_06847,2
TEST_06848,2
TEST_06849,1
TEST_06850,0
TEST_06851,2
TEST_06852,2
TEST_06853,0
TEST_06854,2
TEST_06855,0
TEST_06856,1
TEST_06857,0
TEST_06858,0
TEST_06859,1
TEST_06860,1
TEST_06861,1
TEST_06862,0
TEST_06863,0
TEST_06864,0
TEST_06865,2
TEST_06866,0
TEST_06867,1
TEST_06868,2
TEST_06869,0
TEST_06870,2
TEST_06871,0
TEST_06872,1
TEST_06873,0
TEST_06874,0
TEST_06875,1
TEST_06876,0
TEST_06877,2
TEST_06878,0
TEST_06879,0
TEST_06880,1
TEST_06881,0
TEST_06882,2
TEST_06883,2
TEST_06884,0
TEST_06885,0
TEST_06886,2
TEST_06887,2
TEST_06888,0
TEST_06889,1
TEST_06890,1
TEST_06891,0
TEST_06892,2
TEST_06893,1
TEST_06894,0
TEST_06895,0
TEST_06896,0
TEST_06897,2
TEST_06898,1
TEST_06899,2
TEST_06900,2
TEST_06901,0
TEST_06902,0
TEST_06903,0
TEST_06904,0
TEST_06905,0
TEST_06906,1
TEST_06907,1
TEST_06908,1
TEST_06909,2
TEST_06910,1
TEST_06911,0
TEST_06912,2
TEST_06913,0
TEST_06914,0
TEST_06915,0
TEST_06916,1
TEST_06917,0
TEST_06918,0
TEST_06919,0
TEST_06920,0
TEST_06921,2
TEST_06922,0
TEST_06923,2
TEST_06924,1
TEST_06925,1
TEST_06926,0
TEST_06927,0
TEST_06928,1
TEST_06929,2
TEST_06930,1
TEST_06931,0
TEST_06932,1
TEST_06933,0
TEST_06934,0
TEST_06935,0
TEST_06936,0
TEST_06937,0
TEST_06938,0
TEST_06939,2
TEST_06940,0
TEST_06941,0
TEST_06942,2
TEST_06943,0
TEST_06944,1
TEST_06945,2
TEST_06946,0
TEST_06947,0
TEST_06948,0
TEST_06949,0
TEST_06950,0
TEST_06951,2
TEST_06952,0
TEST_06953,1
TEST_06954,0
TEST_06955,0
TEST_06956,0
TEST_06957,0
TEST_06958,2
TEST_06959,0
TEST_06960,1
TEST_06961,0
TEST_06962,2
TEST_06963,0
TEST_06964,0
TEST_06965,0
TEST_06966,0
TEST_06967,0
TEST_06968,0
TEST_06969,1
TEST_06970,0
TEST_06971,1
TEST_06972,0
TEST_06973,1
TEST_06974,0
TEST_06975,1
TEST_06976,1
TEST_06977,0
TEST_06978,0
TEST_06979,0
TEST_06980,0
TEST_06981,0
TEST_06982,2
TEST_06983,0
TEST_06984,0
TEST_06985,1
TEST_06986,0
TEST_06987,1
TEST_06988,0
TEST_06989,0
TEST_06990,0
TEST_06991,0
TEST_06992,0
TEST_06993,0
TEST_06994,0
TEST_06995,2
TEST_06996,0
TEST_06997,1
TEST_06998,1
TEST_06999,2
TEST_07000,0
TEST_07001,1
TEST_07002,2
TEST_07003,1
TEST_07004,0
TEST_07005,0
TEST_07006,0
TEST_07007,2
TEST_07008,0
TEST_07009,2
TEST_07010,0
TEST_07011,0
TEST_07012,0
TEST_07013,0
TEST_07014,0
TEST_07015,1
TEST_07016,0
TEST_07017,0
TEST_07018,0
TEST_07019,0
TEST_07020,1
TEST_07021,0
TEST_07022,1
TEST_07023,0
TEST_07024,2
TEST_07025,2
TEST_07026,0
TEST_07027,0
TEST_07028,0
TEST_07029,2
TEST_07030,2
TEST_07031,0
TEST_07032,1
TEST_07033,2
TEST_07034,0
TEST_07035,0
TEST_07036,0
TEST_07037,0
TEST_07038,2
TEST_07039,0
TEST_07040,0
TEST_07041,0
TEST_07042,1
TEST_07043,2
TEST_07044,0
TEST_07045,1
TEST_07046,1
TEST_07047,0
TEST_07048,2
TEST_07049,0
TEST_07050,0
TEST_07051,0
TEST_07052,0
TEST_07053,1
TEST_07054,2
TEST_07055,0
TEST_07056,0
TEST_07057,2
TEST_07058,0
TEST_07059,0
TEST_07060,0
TEST_07061,0
TEST_07062,2
TEST_07063,1
TEST_07064,2
TEST_07065,2
TEST_07066,0
TEST_07067,1
TEST_07068,0
TEST_07069,1
TEST_07070,2
TEST_07071,1
TEST_07072,0
TEST_07073,2
TEST_07074,0
TEST_07075,1
TEST_07076,0
TEST_07077,1
TEST_07078,1
TEST_07079,0
TEST_07080,0
TEST_07081,2
TEST_07082,0
TEST_07083,2
TEST_07084,0
TEST_07085,1
TEST_07086,0
TEST_07087,1
TEST_07088,0
TEST_07089,0
TEST_07090,1
TEST_07091,0
TEST_07092,2
TEST_07093,2
TEST_07094,0
TEST_07095,0
TEST_07096,0
TEST_07097,1
TEST_07098,1
TEST_07099,0
TEST_07100,1
TEST_07101,2
TEST_07102,0
TEST_07103,0
TEST_07104,2
TEST_07105,1
TEST_07106,0
TEST_07107,1
TEST_07108,2
TEST_07109,0
TEST_07110,0
TEST_07111,0
TEST_07112,0
TEST_07113,1
TEST_07114,0
TEST_07115,2
TEST_07116,1
TEST_07117,0
TEST_07118,0
TEST_07119,0
TEST_07120,0
TEST_07121,2
TEST_07122,0
TEST_07123,0
TEST_07124,2
TEST_07125,0
TEST_07126,1
TEST_07127,0
TEST_07128,1
TEST_07129,2
TEST_07130,1
TEST_07131,0
TEST_07132,0
TEST_07133,0
TEST_07134,0
TEST_07135,2
TEST_07136,1
TEST_07137,0
TEST_07138,0
TEST_07139,0
TEST_07140,0
TEST_07141,2
TEST_07142,0
TEST_07143,0
TEST_07144,0
TEST_07145,1
TEST_07146,0
TEST_07147,2
TEST_07148,1
TEST_07149,2
TEST_07150,0
TEST_07151,0
TEST_07152,0
TEST_07153,2
TEST_07154,0
TEST_07155,1
TEST_07156,0
TEST_07157,0
TEST_07158,2
TEST_07159,1
TEST_07160,1
TEST_07161,0
TEST_07162,0
TEST_07163,1
TEST_07164,2
TEST_07165,0
TEST_07166,0
TEST_07167,1
TEST_07168,0
TEST_07169,0
TEST_07170,2
TEST_07171,0
TEST_07172,2
TEST_07173,2
TEST_07174,2
TEST_07175,2
TEST_07176,1
TEST_07177,0
TEST_07178,0
TEST_07179,2
TEST_07180,0
TEST_07181,0
TEST_07182,0
TEST_07183,2
TEST_07184,0
TEST_07185,1
TEST_07186,1
TEST_07187,0
TEST_07188,1
TEST_07189,2
TEST_07190,0
TEST_07191,2
TEST_07192,0
TEST_07193,0
TEST_07194,0
TEST_07195,1
TEST_07196,0
TEST_07197,1
TEST_07198,0
TEST_07199,1
TEST_07200,0
TEST_07201,1
TEST_07202,0
TEST_07203,0
TEST_07204,2
TEST_07205,0
TEST_07206,0
TEST_07207,2
TEST_07208,2
TEST_07209,2
TEST_07210,2
TEST_07211,0
TEST_07212,2
TEST_07213,0
TEST_07214,1
TEST_07215,1
TEST_07216,0
TEST_07217,2
TEST_07218,0
TEST_07219,2
TEST_07220,1
TEST_07221,0
TEST_07222,0
TEST_07223,0
TEST_07224,2
TEST_07225,0
TEST_07226,0
TEST_07227,0
TEST_07228,2
TEST_07229,2
TEST_07230,0
TEST_07231,0
TEST_07232,2
TEST_07233,0
TEST_07234,1
TEST_07235,0
TEST_07236,2
TEST_07237,2
TEST_07238,1
TEST_07239,1
TEST_07240,1
TEST_07241,2
TEST_07242,0
TEST_07243,0
TEST_07244,0
TEST_07245,0
TEST_07246,0
TEST_07247,1
TEST_07248,0
TEST_07249,1
TEST_07250,2
TEST_07251,1
TEST_07252,0
TEST_07253,0
TEST_07254,0
TEST_07255,1
TEST_07256,1
TEST_07257,2
TEST_07258,1
TEST_07259,0
TEST_07260,1
TEST_07261,2
TEST_07262,0
TEST_07263,0
TEST_07264,0
TEST_07265,0
TEST_07266,0
TEST_07267,2
TEST_07268,0
TEST_07269,1
TEST_07270,0
TEST_07271,0
TEST_07272,0
TEST_07273,0
TEST_07274,1
TEST_07275,1
TEST_07276,0
TEST_07277,2
TEST_07278,2
TEST_07279,0
TEST_07280,0
TEST_07281,2
TEST_07282,0
TEST_07283,0
TEST_07284,0
TEST_07285,0
TEST_07286,0
TEST_07287,0
TEST_07288,0
TEST_07289,1
TEST_07290,0
TEST_07291,2
TEST_07292,2
TEST_07293,0
TEST_07294,0
TEST_07295,0
TEST_07296,1
TEST_07297,2
TEST_07298,0
TEST_07299,1
TEST_07300,0
TEST_07301,0
TEST_07302,1
TEST_07303,0
TEST_07304,0
TEST_07305,1
TEST_07306,0
TEST_07307,0
TEST_07308,0
TEST_07309,0
TEST_07310,1
TEST_07311,0
TEST_07312,0
TEST_07313,0
TEST_07314,0
TEST_07315,0
TEST_07316,2
TEST_07317,0
TEST_07318,1
TEST_07319,2
TEST_07320,1
TEST_07321,0
TEST_07322,2
TEST_07323,0
